"","X","full_name","passer_id","position","team","season","chances","mcmc.mean","sim.mean","mcmc.sd","sim.sd","headshot_url"
"1414",16,"Jameis Winston","00-0031503","QB","TB",2018,368,0.00597565477768545,0.00789257396974132,0.0157336082302052,0.023605491204422,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN623708.png"
"1415",17,"Andrew Luck","00-0029668","QB","IND",2018,687,0.00767227508911516,0.0077810736697481,0.0151920255114936,0.0229595461072169,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC524055.png"
"1416",18,"Cody Kessler","00-0033104","QB","JAX",2018,119,0.00435632189518722,0.00656558180157929,0.0204597116333775,0.0270173086271528,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KES701662.png"
"1417",19,"Baker Mayfield","00-0034855","QB","CLE",2018,461,0.00427425500051073,0.00574943575482267,0.0152673536369578,0.0210198186893315,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY483453.png"
"1418",20,"Lamar Jackson","00-0034796","QB","BAL",2018,186,0.0030855096165868,0.00569688130994431,0.0174790547549921,0.0231757347083415,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC323395.png"
"1419",21,"Ryan Fitzpatrick","00-0023682","QB","TB",2018,242,0.0024582359356379,0.00470306898789401,0.0155828630235271,0.0202700704390693,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png"
"1420",22,"Aaron Rodgers","00-0023459","QB","GB",2018,564,0.00263367538249094,0.00313738707625213,0.0146532371364493,0.0177882325021845,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png"
"1421",23,"Matt Barkley","00-0030533","QB","BUF",2018,25,0.00236127597122777,0.00263758084351159,0.0198917777843472,0.0225309500464593,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR192558.png"
"1422",24,"Mike Glennon","00-0030520","QB","ARI",2018,19,0.000901543166618979,0.00221267682441264,0.0188820156984728,0.0210964296434298,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE711694.png"
"1423",25,"Chad Henne","00-0026197","QB","KC",2018,2,0.000752315871597492,0.00178249557111801,0.019766070663942,0.021550802278643,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN507580.png"
"1424",26,"Robert Griffin III","00-0029665","QB","BAL",2018,4,0.000834380375749628,0.00172715233549831,0.0187728865282604,0.0205086350116083,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI283140.png"
"1425",27,"Mitchell Trubisky","00-0033869","QB","CHI",2018,464,0.00105303034350159,0.00155220829872942,0.0142586915779885,0.0158086451921799,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRU215336.png"
"1426",28,"Andy Dalton","00-0027973","QB","CIN",2018,351,0.00108807808982978,0.000984160583579554,0.0154751935236936,0.0164566584848126,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png"
"1427",29,"Dak Prescott","00-0033077","QB","DAL",2018,570,0.000536495307109364,0.000798127703850835,0.0143518190134115,0.0151454135327634,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE285723.png"
"1428",30,"C.J. Beathard","00-0033936","QB","SF",2018,164,-2.59982882542473e-05,0.000522478310340824,0.0163409334054851,0.0168619940102768,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA000000.png"
"1429",31,"Nick Mullens","00-0033319","QB","SF",2018,259,0.000508759082963499,0.000386125987625411,0.016359670561924,0.016742294614266,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUL486612.png"
"1430",32,"Chase Daniel","00-0026544","QB","CHI",2018,73,-0.000691137273098959,-0.000125185750730464,0.0190390871731427,0.0189127372638861,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN230354.png"
"1431",33,"Nate Sudfeld","00-0032792","QB","PHI",2018,2,0.000292053495433403,-0.000286165001351729,0.0185254511657112,0.0182380176977065,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUD197144.png"
"1432",34,"AJ McCarron","00-0031288","QB","OAK",2018,1,0.000314061339997507,-0.00032746033655856,0.018934498484139,0.0186018539870179,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC176481.png"
"1433",35,"Geno Smith","00-0030565","QB","LAC",2018,3,-0.000525475218625319,-0.000713988174157465,0.018573513625394,0.0178517501017006,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI269700.png"
"1434",36,"Sean Mannion","00-0032245","QB","LA",2018,3,-0.00038918003645814,-0.0007707186929188,0.0202121483914531,0.0194336525396334,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN548238.png"
"1435",37,"Colt McCoy","00-0027688","QB","WAS",2018,52,7.30811907562532e-05,-0.000916444225686354,0.0183936816628138,0.0174788987963858,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC603149.png"
"1436",38,"Alex Smith","00-0023436","QB","WAS",2018,308,-0.000658140313404289,-0.00150368531878519,0.0167444055812421,0.0152404952141459,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png"
"1437",39,"Joshua Dobbs","00-0033949","QB","PIT",2018,10,-0.000549556265103202,-0.00211765977392162,0.0198916467867693,0.017773265375656,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOB302360.png"
"1438",40,"Matt Schaub","00-0022787","QB","ATL",2018,5,-0.000514937146026928,-0.00263424415534896,0.0186275693345019,0.0159946580459889,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png"
"1439",41,"Matt Cassel","00-0023662","QB","DET",2018,14,-0.000445690603791888,-0.003162029308313,0.0191209435632063,0.0159570335457016,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS541133.png"
"1440",42,"Josh Johnson","00-0026300","QB","WAS",2018,86,-0.00082725479532416,-0.0033071220503266,0.0188611465223415,0.0155509010949052,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000001.png"
"1441",43,"Brian Hoyer","00-0026625","QB","NE",2018,1,-3.49338664109022e-05,-0.00346127219085252,0.0198252392769285,0.0163350538606015,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY440791.png"
"1442",44,"Kyle Allen","00-0034577","QB","CAR",2018,30,-0.00143934771613719,-0.00352974963646631,0.0219499251175854,0.0184218853721936,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL543234.png"
"1443",45,"Garrett Gilbert","00-0031395","QB","CAR",2018,3,-0.000171084553760507,-0.00417425257862368,0.0184414122697185,0.0142648654190838,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL072219.png"
"1444",46,"Jacoby Brissett","00-0033119","QB","IND",2018,3,-0.0021171641981186,-0.00441729922221817,0.0205666972454142,0.0161589618782516,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI516391.png"
"1445",47,"Teddy Bridgewater","00-0031237","QB","NO",2018,21,-0.0020421317469265,-0.004953417121292,0.0194823961979871,0.0145521703829838,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI129168.png"
"1446",48,"Taysom Hill","00-0033357","QB","NO",2018,7,-0.00154149877396624,-0.00505287041481233,0.0197402885645707,0.014716542901773,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL609597.png"
"1447",49,"Kyle Lauletta","00-0034369","QB","NYG",2018,5,-0.00307983632743731,-0.00516006723506967,0.0191606166766044,0.0140046962346642,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAU558215.png"
"1448",50,"Joe Flacco","00-0026158","QB","BAL",2018,361,-0.00346796748977697,-0.00579861319707799,0.01606027409627,0.0102563702080873,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLA009602.png"
"1449",51,"Taylor Heinicke","00-0031800","QB","CAR",2018,52,-0.00607550571437748,-0.00762235436592597,0.0191738674179985,0.0115475555197907,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEI610185.png"
"1450",52,"Sam Darnold","00-0034869","QB","NYJ",2018,389,-0.00583534687530259,-0.00782368975986342,0.0158198403260218,0.00798480024118066,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR466141.png"
"1451",53,"Eli Manning","00-0022803","QB","NYG",2018,553,-0.00599690498495923,-0.00799037207762318,0.0150075463785115,0.00700395150404295,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN473170.png"
"1452",54,"Derek Anderson","00-0023645","QB","BUF",2018,67,-0.00555338487610527,-0.00810389815214261,0.0187141142681264,0.0105854927224993,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND180512.png"
"1453",55,"Brock Osweiler","00-0029682","QB","MIA",2018,161,-0.00510437424309123,-0.00850365570386309,0.0188236400837756,0.0103213344281513,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSW479182.png"
"1454",56,"Mark Sanchez","00-0026898","QB","WAS",2018,34,-0.00512396523045684,-0.0085574214657332,0.0190501911316003,0.0104619636396101,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN091667.png"
"1455",57,"Blaine Gabbert","00-0027948","QB","TEN",2018,97,-0.0077558388060327,-0.00892295123167099,0.0186430442845403,0.00972382327021299,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAB221145.png"
"1456",58,"Ryan Tannehill","00-0029701","QB","MIA",2018,266,-0.00577864792988105,-0.00897171285518182,0.0175548887435833,0.00857244979256617,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN298716.png"
"1457",59,"Matthew Stafford","00-0026498","QB","DET",2018,537,-0.00874969182331227,-0.0110559097033787,0.016118154603684,0.00505086322349467,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134157.png"
"1458",60,"Josh McCown","00-0021206","QB","NYJ",2018,102,-0.0090207148381355,-0.0116169185922609,0.0192387405204328,0.00758803402621164,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png"
"1459",61,"Nick Foles","00-0029567","QB","PHI",2018,257,-0.00972656927626799,-0.0124178557486793,0.0167074353459238,0.00428813534791326,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOL058566.png"
"1460",62,"Jeff Driskel","00-0032436","QB","CIN",2018,166,-0.0101408656479173,-0.0129382823333364,0.018268680515923,0.00530276896977168,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRI392790.png"
"1461",63,"Case Keenum","00-0028986","QB","DEN",2018,546,-0.0107177369083336,-0.0139071450446972,0.0159799780976411,0.00206453312080105,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEE690598.png"
"1462",64,"DeShone Kizer","00-0033899","QB","GB",2018,37,-0.0110491714348254,-0.0140846478306298,0.0214250709573505,0.00733533314274045,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIZ080286.png"
"1463",65,"Josh Allen","00-0034857","QB","BUF",2018,302,-0.0122112331250482,-0.0163193276234526,0.0184560208162839,0.00209370853273923,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL529264.png"
"1464",66,"Tyrod Taylor","00-0028118","QB","CLE",2018,80,-0.0141430688959237,-0.0191055397119635,0.0220105450646289,0.00285674381857606,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY764868.png"
"1465",67,"Blake Bortles","00-0031407","QB","JAX",2018,395,-0.0164957825167486,-0.0196511208577904,0.0197367653035667,6.44921698583526e-05,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOR650964.png"
"1466",68,"Sam Bradford","00-0027854","QB","ARI",2018,78,-0.0166966324190794,-0.0211419396244515,0.0236534204862313,0.00245451697536299,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA101548.png"
"1467",69,"Josh Rosen","00-0034343","QB","ARI",2018,365,-0.0217138716100262,-0.0249726993987361,0.0227458081484863,-0.00230569755671657,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS357433.png"
"1468",70,"Nathan Peterman","00-0033958","QB","OAK",2018,77,-0.0208219338683289,-0.025369302864654,0.0256557673289731,0.000122121762965675,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET071806.png"
"1469",1,"Ryan Tannehill","00-0029701","QB","TEN",2019,332,0.0439255996942198,0.0445070074348527,0.0244930993051115,0.0687727403815693,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN298716.png"
"1470",2,"Russell Wilson","00-0029263","QB","SEA",2019,540,0.0388392132609979,0.0387689263041902,0.024405701106946,0.0629928347311491,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL777781.png"
"1471",3,"Dak Prescott","00-0033077","QB","DAL",2019,568,0.0335193020247464,0.0343783872328746,0.0223695226823804,0.0565593560357676,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE285723.png"
"1472",4,"Derek Carr","00-0031280","QB","OAK",2019,476,0.0260479325302874,0.0263272248088806,0.0224041613737326,0.0485995815374439,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR358797.png"
"1473",5,"Jimmy Garoppolo","00-0031345","QB","SF",2019,513,0.0245378539546134,0.0252958907570987,0.0227718052773799,0.04797165573542,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR363225.png"
"1474",6,"Philip Rivers","00-0022942","QB","LAC",2019,559,0.0242105246363028,0.0243605828491271,0.021045713449743,0.0452907856710155,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIV651634.png"
"1475",7,"Deshaun Watson","00-0033537","QB","HOU",2019,541,0.0187390222874566,0.0195919497301362,0.021145455021857,0.0406693174711543,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT338355.png"
"1476",8,"Matt Schaub","00-0022787","QB","ATL",2019,62,0.0177055496280623,0.0191187038601521,0.0268272103971884,0.0458430839794606,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png"
"1477",9,"Kyle Allen","00-0034577","QB","CAR",2019,454,0.0183852561236401,0.0189475869371252,0.02115762131728,0.0400551287971762,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL543234.png"
"1478",10,"Jameis Winston","00-0031503","QB","TB",2019,595,0.0189001768297262,0.0189237067534825,0.0208618853558728,0.0397183041535984,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN623708.png"
"1479",11,"Lamar Jackson","00-0034796","QB","BAL",2019,425,0.0196977318597478,0.0189236877114306,0.0215875920458484,0.0404737759477162,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC323395.png"
"1480",12,"Patrick Mahomes","00-0033873","QB","KC",2019,574,0.0182362421857062,0.0185258911500593,0.0195659076086554,0.038044686507303,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAH401939.png"
"1481",13,"Drew Brees","00-0020531","QB","NO",2019,395,0.0164847160528741,0.0172361668032914,0.0205350344668844,0.0376455137898504,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE229498.png"
"1482",14,"Matthew Stafford","00-0026498","QB","DET",2019,280,0.0120399044667108,0.0128771883520865,0.0207964318274717,0.0336423230262984,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134157.png"
"1483",15,"Matt Ryan","00-0026143","QB","ATL",2019,580,0.0104973446115233,0.0128116074292807,0.0194991689963709,0.0322886973046978,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png"
"1484",16,"Ryan Fitzpatrick","00-0023682","QB","MIA",2019,483,0.00831703624063504,0.00874493361531555,0.0187408050720778,0.0274824398900736,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png"
"1485",17,"Robert Griffin III","00-0029665","QB","BAL",2019,35,0.00855307957640983,0.00836659351311076,0.0263785381242579,0.0347276724623918,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI283140.png"
"1486",18,"Case Keenum","00-0028986","QB","WAS",2019,230,0.00661394024251336,0.00743627145727631,0.0211299529416082,0.0285594754923166,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEE690598.png"
"1487",19,"Chase Daniel","00-0026544","QB","CHI",2019,62,0.00576492447742127,0.00701692770414344,0.0254958317944484,0.0324882196909889,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN230354.png"
"1488",20,"Kirk Cousins","00-0029604","QB","MIN",2019,472,0.00479416646675831,0.00587108137637297,0.0194814643536438,0.0253334102483706,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU709400.png"
"1489",21,"Josh McCown","00-0021206","QB","PHI",2019,26,0.00401351839084212,0.0042713046834885,0.0277353815037376,0.0319861285976301,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png"
"1490",22,"Taysom Hill","00-0033357","QB","NO",2019,5,0.00401043724093719,0.003468537796143,0.0269108010359864,0.0303276419638556,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL609597.png"
"1491",23,"Devlin Hodges","00-0035577","QB","PIT",2019,142,0.00249305445971736,0.002811245795023,0.0235736758025779,0.0263846301808471,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOD363523.png"
"1492",24,"Sean Mannion","00-0032245","QB","MIN",2019,20,0.00160596067324596,0.00268059840958708,0.0266558595934988,0.0293439426766149,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN548238.png"
"1493",25,"Aaron Rodgers","00-0023459","QB","GB",2019,586,0.00136167770607063,0.00259132681416738,0.0196574400169388,0.022243160087048,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png"
"1494",26,"Alex Tanney","00-0029623","QB","NYG",2019,1,-0.00182378203622158,0.00256788252428225,0.0262734096895876,0.0288694303094879,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN743421.png"
"1495",27,"Ryan Griffin","00-0029857","QB","TB",2019,3,0.000768883807987897,0.00186029091459431,0.0264948930126594,0.0283381769312566,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI294351.png"
"1496",28,"AJ McCarron","00-0031288","QB","HOU",2019,30,0.00115453777140789,0.00181986332591144,0.026540404316089,0.0283528350444175,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC176481.png"
"1497",29,"Teddy Bridgewater","00-0031237","QB","NO",2019,185,0.00266345189907787,0.00152270399133225,0.023593785613328,0.0251059585674627,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI129168.png"
"1498",30,"Tyrod Taylor","00-0028118","QB","LAC",2019,6,-0.000760612942762788,0.000729705531712828,0.026978263188545,0.0277095506440229,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY764868.png"
"1499",31,"Tim Boyle","00-0034177","QB","GB",2019,4,-0.000419559355749777,0.000696428683453765,0.0277659567601096,0.0284545572627186,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOY696580.png"
"1500",32,"Jared Goff","00-0033106","QB","LA",2019,601,0.00144092564097838,0.00054347303129566,0.0189497025256871,0.0194894609071287,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOF219636.png"
"1501",33,"Joe Flacco","00-0026158","QB","DEN",2019,246,0.000666431240843513,0.000288319543428503,0.0202111612261364,0.0204956392863577,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLA009602.png"
"1502",34,"Blake Bortles","00-0031407","QB","LA",2019,1,-0.00040037230645007,0.000150195627891314,0.0291979270875014,0.0293485491081512,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOR650964.png"
"1503",35,"Kyler Murray","00-0035228","QB","ARI",2019,505,4.07775532637017e-05,-0.000873572868326271,0.0186581398924952,0.0177805729340208,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR670413.png"
"1504",36,"Jarrett Stidham","00-0035264","QB","NE",2019,4,-0.00255919582729386,-0.0020156784205461,0.0266752611313252,0.0246337166526815,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STI129837.png"
"1505",37,"Matt Moore","00-0025708","QB","KC",2019,88,-0.00243243880097769,-0.00209241491080673,0.0249622789911821,0.0228805274829369,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png"
"1506",38,"Carson Wentz","00-0032950","QB","PHI",2019,587,-0.00279595499587691,-0.00269866789668981,0.0186999342451158,0.0160004972806698,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEN615770.png"
"1507",39,"Trevor Siemian","00-0032156","QB","NYJ",2019,5,-0.00404403150573798,-0.00410042261418747,0.0284034629043817,0.024312710952007,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIE461866.png"
"1508",40,"Mike Glennon","00-0030520","QB","OAK",2019,10,-0.00283261231808002,-0.00437598229206892,0.0276343009309187,0.0232615744898733,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE711694.png"
"1509",41,"Drew Lock","00-0035704","QB","DEN",2019,149,-0.00294751660622621,-0.00449458497634,0.0226362088666108,0.018127029497526,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOC374482.png"
"1510",42,"Brett Hundley","00-0031589","QB","ARI",2019,11,-0.0038049873619314,-0.00450911276523765,0.0273017260327588,0.0227842401931854,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN005842.png"
"1511",43,"Jacoby Brissett","00-0033119","QB","IND",2019,415,-0.00436786041557552,-0.00470298562324361,0.0181431330752093,0.0134368000161407,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI516391.png"
"1512",44,"Matt Barkley","00-0030533","QB","BUF",2019,49,-0.00390391706556215,-0.00491251170432485,0.0247913595471719,0.0198542314242315,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR192558.png"
"1513",45,"Jeff Driskel","00-0032436","QB","DET",2019,96,-0.00557403154553087,-0.00509056486568964,0.0246696995928789,0.0195663939644052,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRI392790.png"
"1514",46,"Brian Hoyer","00-0026625","QB","IND",2019,62,-0.00632499851023893,-0.00546214151160298,0.0237295014470934,0.0182465467049399,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY440791.png"
"1515",47,"Dwayne Haskins","00-0035232","QB","WAS",2019,194,-0.00493749749144395,-0.00558036718684006,0.0233822144739536,0.0177901025234108,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS285847.png"
"1516",48,"Garrett Gilbert","00-0031395","QB","CLE",2019,2,-0.00291875813452311,-0.00579627916003214,0.02783250530023,0.0219753348374486,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL072219.png"
"1517",49,"Gardner Minshew","00-0035289","QB","JAX",2019,441,-0.00654352138677198,-0.00699082733697872,0.0189740276283618,0.0119691977869798,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN604610.png"
"1518",50,"Sam Darnold","00-0034869","QB","NYJ",2019,407,-0.00657464992362309,-0.00724047648517018,0.0204999801253177,0.0132561725967012,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR466141.png"
"1519",51,"Ben Roethlisberger","00-0022924","QB","PIT",2019,58,-0.00598193156596465,-0.00769964833307033,0.0247063037226549,0.0169604266439411,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROE750381.png"
"1520",52,"Andy Dalton","00-0027973","QB","CIN",2019,492,-0.00941974802313241,-0.00928823471070396,0.0197886107213638,0.0104777597904837,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png"
"1521",53,"Baker Mayfield","00-0034855","QB","CLE",2019,505,-0.00949829368456855,-0.0102171392004306,0.0211537466440531,0.0109134567021913,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY483453.png"
"1522",54,"Cam Newton","00-0027939","QB","CAR",2019,85,-0.00729375509155524,-0.0107882632729071,0.0242539772791674,0.0134575142384683,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW693984.png"
"1523",55,"Mitchell Trubisky","00-0033869","QB","CHI",2019,490,-0.0105931188071598,-0.0112000968624591,0.0188900497825987,0.00768211213293909,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRU215336.png"
"1524",56,"Marcus Mariota","00-0032268","QB","TEN",2019,148,-0.00902709480207781,-0.0112153347324583,0.0252374794300482,0.0140209920648599,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR186347.png"
"1525",57,"Eli Manning","00-0022803","QB","NYG",2019,138,-0.0101778578514625,-0.0124483128095527,0.0242254425386545,0.011770663502876,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN473170.png"
"1526",58,"Josh Allen","00-0034857","QB","BUF",2019,469,-0.0122272091406235,-0.013692110264513,0.0201978543703672,0.00649833998192817,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL529264.png"
"1527",59,"Colt McCoy","00-0027688","QB","WAS",2019,27,-0.0125567421461091,-0.0164558810472011,0.0259865536731311,0.00936617949128892,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC603149.png"
"1528",60,"Tom Brady","00-0019596","QB","NE",2019,606,-0.0174570283140166,-0.0188956470143548,0.0186307199698592,-0.000293570121434763,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"1529",61,"Nick Foles","00-0029567","QB","JAX",2019,108,-0.0197455765061129,-0.0190234282621831,0.0245422507142557,0.0054427352408462,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOL058566.png"
"1530",62,"Mason Rudolph","00-0034771","QB","PIT",2019,268,-0.0193529389140736,-0.0202612363147035,0.0223041244648001,0.00198948963236044,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUD321216.png"
"1531",63,"Will Grier","00-0035251","QB","CAR",2019,48,-0.0214135326057429,-0.0214240121014334,0.0292597199025079,0.00787868613612322,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI022415.png"
"1532",64,"Daniel Jones","00-0035710","QB","NYG",2019,429,-0.020051249196484,-0.0221144002317701,0.0203859377458981,-0.00178156751643138,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON165462.png"
"1533",65,"Ryan Finley","00-0035652","QB","CIN",2019,79,-0.0222676591523729,-0.0243939816220414,0.0274700042887694,0.00293962225208251,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN412269.png"
"1534",66,"Luke Falk","00-0034412","QB","NYJ",2019,68,-0.0225636413964006,-0.0256571574676092,0.0291122990501225,0.00332424910455977,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAL452491.png"
"1535",67,"Brandon Allen","00-0032434","QB","DEN",2019,75,-0.0262742529127156,-0.027486297482098,0.02755452923347,-7.99540199379519e-05,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL063816.png"
"1536",68,"Josh Rosen","00-0034343","QB","MIA",2019,101,-0.0329094997682405,-0.0335754384936765,0.0284615265825345,-0.00524148607956038,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS357433.png"
